CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
06017030902,161,9,244,2393
06017031000,262,164,301,1978
06017031100,134,163,74,1674
06017031200,237,136,80,1567
06017031301,175,32,83,1178
06017031302,114,29,105,657
06017031404,63,5,144,1079
06017031405,27,3,77,888
06017031406,31,0,119,1672
06017031407,55,0,141,580
06017031408,123,9,255,1125
06017031409,151,4,210,981
06017031503,107,16,136,1451
06017031504,129,46,533,1944
06017031505,316,63,221,1163
06017031506,193,90,236,607
06017031601,27,175,93,293
06017031602,35,112,14,527
06017031700,26,0,4,1046
06017031800,38,0,12,2166
06017031900,66,3,3,140
06017032001,16,19,7,786
06017032002,138,21,17,945
06019000100,125,44,3,0
06019000200,174,181,30,512
06019000300,182,179,20,893
06019000400,380,151,15,1269
06019000501,35,223,5,268
06019000502,152,184,66,344
06019000601,128,408,23,516
06019000602,227,151,10,120
06019000701,51,82,8,657
06019000702,299,83,0,401
06019000901,43,106,10,447
06019000902,70,404,7,660
06019001000,202,103,7,887
06019001100,297,40,12,837
06019001201,401,193,35,1289
06019001202,211,134,2,866
06019001301,132,115,7,1416
06019001303,27,111,2,478
06019001304,72,303,10,598
06019001407,67,444,94,114
06019001408,92,163,20,279
06019001409,81,66,11,677
06019001411,62,183,5,1126
06019001412,25,32,20,874
06019001413,171,13,10,1904
06019001415,133,32,468,867
06019001416,39,104,3,1444
06019001417,29,104,0,1609
06019001418,23,80,8,670
06019001500,1224,97,127,642
06019001600,620,145,22,1323
06019001700,1070,102,171,1477
06019001800,1031,140,65,1662
06019002000,532,306,613,809
06019002100,80,193,10,2060
06019002200,143,294,10,1148
06019002300,214,197,12,1046
06019002400,389,241,34,987
06019002501,56,227,3,865
06019002502,98,271,13,727
06019002601,104,248,8,1336
06019002602,87,71,5,1200
06019002701,76,39,3,1490
06019002702,94,256,7,922
06019002800,447,218,17,803
06019002903,48,239,15,534
06019002904,50,32,22,833
06019002905,28,187,0,509
06019002906,14,183,11,986
06019003001,224,92,0,505
06019003003,31,334,20,469
06019003004,29,32,99,737
06019003102,96,537,65,1060
06019003103,42,257,0,1209
06019003104,583,266,66,835
06019003201,37,110,1,1172
06019003202,70,253,31,903
06019003301,68,172,6,809
06019003302,19,268,5,1217
06019003401,47,164,6,411
06019003402,53,109,3,683
06019003500,230,315,23,1817
06019003600,90,117,4,2012
06019003701,32,165,9,898
06019003702,51,189,4,1207
06019003804,4,32,2,1784
06019003805,89,292,434,951
06019003807,131,212,119,1026
06019003808,44,52,18,1665
06019003809,155,228,8,969
06019003810,34,32,8,1573
06019003811,62,83,39,2334
06019003812,233,106,61,998
06019003900,2124,54,247,1157
06019004003,114,122,27,850
06019004004,168,71,7,839
06019004005,115,111,25,827
06019004006,124,96,87,457
06019004100,864,43,18,828
06019004205,529,292,229,1035
06019004208,44,75,12,2402
06019004210,95,203,106,686
06019004211,16,185,3,1858
06019004212,213,1523,43,1499
06019004213,8,173,16,814
06019004214,26,42,2,1784
06019004215,78,15,1,1396
06019004216,60,20,13,1124
06019004217,159,141,157,616
06019004218,222,17,9,1977
06019004301,58,234,12,1483
06019004302,27,321,14,1704
06019004303,96,249,14,1577
06019004404,294,205,62,557
06019004405,37,39,1,1403
06019004406,156,395,389,583
06019004409,290,194,15,804
06019004410,9,211,0,349
06019004411,76,141,45,274
06019004503,62,398,27,1317
06019004504,215,356,465,749
06019004505,171,390,125,449
06019004506,139,272,34,917
06019004601,70,242,27,876
06019004602,100,128,17,1183
06019004703,17,117,0,1072
06019004704,43,248,17,888
06019004705,25,0,343,509
06019004706,23,358,1,608
06019004801,26,268,4,909
06019004802,43,236,9,946
06019004901,68,295,13,1114
06019004902,0,36,1,694
06019005000,160,164,50,1142
06019005100,121,205,14,1292
06019005202,175,195,1,592
06019005203,70,154,116,727
06019005204,46,150,0,941
06019005301,60,67,22,1576
06019005302,122,361,24,793
06019005304,59,417,108,487
06019005305,20,78,3,1001
06019005403,137,258,39,213
06019005405,87,161,1,1254
06019005406,54,32,4,1389
06019005407,18,53,15,986
06019005408,245,0,0,0
06019005409,36,252,1,545
06019005410,84,143,4,783
06019005503,126,103,186,1915
06019005504,59,44,1,1016
