GEOID,max_intensity,population,Total_Num_Building,BHI_factor_low,shelter_seeking_low,numerator_low,SVI_Value,SVI_Value_Mapped
6021010501,0.01,3189,1944.0,0.0,0.0291,0.0,0.8372,0.5
6067008132,0.01,3758,1599.0,0.0,0.02907,0.0,0.7028,0.3
6013302005,0.02,7134,1944.0,0.0,0.0289,0.0,0.8392,0.5
6033000300,0.01,4045,2235.0,0.0,0.02889,0.0,0.7386,0.3
6067007426,0.02,2444,471.0,0.0,0.028739999999999998,0.0,0.4142,0.3
6045010500,0.01,4333,1841.0,0.0,0.02865,0.0,0.9925,0.5
6113010508,0.02,2569,683.0,0.0,0.028589999999999997,0.0,0.2164,0.3
6075020402,0.02,4547,226.0,0.0001,0.02857,0.0,0.1577,0.1
6099002002,0.01,4662,2396.0,0.0,0.02855,0.0,0.8721,0.5
6053014601,0.01,5400,1879.0,0.0,0.02845,0.0,0.8458,0.5
6041121100,0.04,5799,1950.0,0.0,0.02844,0.01,0.1898,0.1
6075012902,0.02,3667,85.0,0.0001,0.02842,0.0,0.104,0.1
6011000200,0.01,5151,2538.0,0.0,0.02815,0.0,0.9149,0.5
6077004104,0.02,4123,1186.0,0.0001,0.02814,0.0,0.0793,0.1
6085503315,0.01,7722,1398.0,0.0,0.02808,0.0,0.7517,0.3
6013354002,0.02,7200,2965.0,0.0,0.028050000000000005,0.01,0.1622,0.1
6001433104,0.02,4125,713.0,0.0,0.0279,0.0,0.9132,0.5
6001420100,0.02,2436,894.0,0.0,0.027899999999999998,0.0,0.22,0.3
6075017102,0.02,3798,125.0,0.0001,0.02784,0.0,0.1744,0.1
6085503804,0.01,5700,1161.0,0.0,0.0278,0.0,0.8834,0.5
6099000910,0.01,6936,1813.0,0.0,0.0273,0.0,0.9725,0.5
6113010704,0.02,2275,635.0,0.0,0.027299999999999998,0.0,0.5287,0.3
6001400200,0.02,2001,696.0,0.0,0.02724,0.0,0.2777,0.3
6001433900,0.02,6833,816.0,0.0,0.027,0.0,0.9596,0.5
6001450742,0.01,5439,1410.0,0.0,0.026879999999999998,0.0,0.2755,0.3
6067006004,0.02,2626,1004.0,0.0,0.02685,0.0,0.3559,0.3
6081611600,0.02,2466,861.0,0.0,0.02685,0.0,0.2171,0.3
6043000200,0.01,3206,2891.0,0.0,0.02676,0.0,0.6268,0.3
6087120800,0.01,6157,2052.0,0.0,0.02673,0.0,0.2825,0.3
6067005403,0.02,2234,840.0,0.0,0.026699999999999998,0.0,0.2583,0.3
6001440301,0.01,7129,2188.0,0.0,0.026670000000000003,0.0,0.7258,0.3
6001450605,0.02,3937,1086.0,0.0001,0.02662,0.0,0.1639,0.1
6067008909,0.02,2481,662.0,0.0,0.026549999999999997,0.0,0.7922,0.3
6001400600,0.02,1788,518.0,0.0,0.026549999999999997,0.0,0.3427,0.3
6099002802,0.01,6931,3405.0,0.0,0.02622,0.0,0.7777,0.3
6069000100,0.01,5421,3672.0,0.0,0.02605,0.0,0.8358,0.5
6077004600,0.02,6099,3914.0,0.0,0.02583,0.0,0.701,0.3
6001409100,0.02,2472,674.0,0.0,0.02571,0.0,0.7058,0.3
6075017000,0.02,4088,326.0,0.0001,0.0256,0.0,0.0339,0.1
6001404600,0.02,4551,1863.0,0.0001,0.025490000000000002,0.01,0.1951,0.1
6099002503,0.01,4755,1287.0,0.0,0.02545,0.0,0.9703,0.5
6087121402,0.01,4109,1132.0,0.0,0.02529,0.0,0.7462,0.3
6075017101,0.02,3766,198.0,0.0001,0.025180000000000004,0.0,0.1719,0.1
6075012901,0.02,2853,58.0,0.0001,0.024900000000000002,0.0,0.0955,0.1
6001434000,0.02,5564,1202.0,0.0,0.0248,0.0,0.978,0.5
6077005131,0.01,7255,2349.0,0.0,0.02478,0.0,0.7326,0.3
6001404502,0.02,6194,2360.0,0.0,0.02477,0.0,0.0484,0.1
6013341000,0.02,5374,1593.0,0.0,0.02466,0.0,0.15,0.1
6081601800,0.02,6366,2058.0,0.0,0.024610000000000003,0.0,0.1468,0.1
6075030700,0.02,6859,1100.0,0.0,0.02457,0.0,0.0727,0.1
6013338302,0.02,5981,2088.0,0.0,0.02452,0.0,0.1316,0.1
6033001200,0.04,3414,2677.0,0.0,0.02445,0.0,0.7288,0.3
6101050501,0.01,6325,1746.0,0.0,0.02445,0.0,0.8627,0.5
6013378000,0.04,3892,2310.0,0.0001,0.02443,0.01,0.1388,0.1
6013346204,0.02,7334,2404.0,0.0,0.02443,0.0,0.1053,0.1
6013345105,0.02,6484,1771.0,0.0,0.02441,0.0,0.1827,0.1
6081611100,0.02,6423,2238.0,0.0,0.024360000000000003,0.0,0.0818,0.1
6005000304,0.01,4297,2330.0,0.0,0.024359999999999996,0.0,0.4158,0.3
6007000102,0.01,4202,1539.0,0.0,0.02435,0.0,0.8299,0.5
6099002605,0.01,4231,1385.0,0.0,0.02435,0.0,0.878,0.5
6085503337,0.02,3851,618.0,0.0,0.023969999999999998,0.0,0.6534,0.3
6001425103,0.02,2926,379.0,0.0001,0.023780000000000003,0.0,0.1978,0.1
6013345114,0.02,6591,2004.0,0.0,0.0237,0.0,0.0237,0.1
6067007106,0.02,7378,2098.0,0.0,0.02366,0.0,0.1622,0.1
6041104200,0.04,5733,1584.0,0.0,0.023540000000000002,0.0,0.1235,0.1
6081603300,0.02,6568,2324.0,0.0,0.02342,0.0,0.1775,0.1
6041124100,0.02,5590,1935.0,0.0,0.02341,0.0,0.0499,0.1
6081613502,0.02,6047,2019.0,0.0,0.02338,0.0,0.1183,0.1
6081606900,0.02,2446,869.0,0.0001,0.023280000000000002,0.0,0.162,0.1
6007002900,0.01,3315,1341.0,0.0,0.02325,0.0,0.852,0.5
6077003407,0.01,3083,639.0,0.0,0.0232,0.0,0.9832,0.5
6041107000,0.04,6306,2166.0,0.0,0.02317,0.0,0.0994,0.1
6007001400,0.01,6143,4501.0,0.0,0.02316,0.0,0.2171,0.3
6007002500,0.01,5008,1546.0,0.0,0.02315,0.0,0.9531,0.5
6099003300,0.01,5992,3221.0,0.0,0.02315,0.0,0.8787,0.5
6085512307,0.01,6841,2117.0,0.0,0.02301,0.0,0.6205,0.3
6115040302,0.01,2479,528.0,0.0,0.02285,0.0,0.9981,0.5
6099003201,0.01,5641,1417.0,0.0,0.0228,0.0,0.938,0.5
6085512314,0.01,6940,1583.0,0.0,0.02274,0.0,0.7081,0.3
6099000101,0.01,5672,4382.0,0.0,0.02265,0.0,0.5388,0.3
6075025800,0.02,2030,145.0,0.0,0.02265,0.0,0.7491,0.3
6075021400,0.02,3404,221.0,0.0001,0.02255,0.0,0.1019,0.1
6075021100,0.02,4111,310.0,0.0001,0.02254,0.0,0.0517,0.1
6047000601,0.01,5608,1415.0,0.0,0.0225,0.0,0.9362,0.5
6001426100,0.02,6364,2326.0,0.0,0.022420000000000002,0.0,0.0694,0.1
6013347000,0.06,6230,2390.0,0.0,0.022420000000000002,0.0,0.066,0.1
6077004402,0.01,5599,1256.0,0.0,0.0223,0.0,0.843,0.5
6007003100,0.01,4575,2204.0,0.0,0.0223,0.0,0.8266,0.5
6099003603,0.01,4012,3924.0,0.0,0.02229,0.0,0.7885,0.3
6075013200,0.02,4464,356.0,0.0,0.022170000000000002,0.0,0.0633,0.1
6061021046,0.01,5056,1374.0,0.0,0.02217,0.0,0.6191,0.3
6013343001,0.02,5059,1251.0,0.0,0.02205,0.0,0.141,0.1
6061021802,0.01,6052,2683.0,0.0,0.022049999999999997,0.0,0.6379,0.3
6081608800,0.02,6179,2267.0,0.0,0.022010000000000002,0.0,0.0384,0.1
6067009404,0.02,6603,4793.0,0.0,0.021840000000000002,0.0,0.2589,0.3
6099000403,0.01,4651,1573.0,0.0,0.02163,0.0,0.576,0.3
6115040500,0.01,4002,1258.0,0.0,0.02155,0.0,0.9571,0.5
6013352102,0.02,5724,1885.0,0.0,0.021460000000000003,0.0,0.1607,0.1
6075030400,0.02,5269,1172.0,0.0,0.021330000000000002,0.0,0.1648,0.1
6081605600,0.04,5832,2470.0,0.0,0.021290000000000003,0.0,0.109,0.1
6095252912,0.04,5612,1850.0,0.0,0.02127,0.0,0.0986,0.1
6085502604,0.01,4494,662.0,0.0,0.02121,0.0,0.2821,0.3
6099002602,0.01,5495,1455.0,0.0,0.0212,0.0,0.9489,0.5
6115040301,0.01,3600,890.0,0.0,0.0212,0.0,0.8925,0.5
6067008208,0.01,4715,1717.0,0.0,0.021179999999999997,0.0,0.6449,0.3
6067000100,0.02,3749,1684.0,0.0001,0.02102,0.0,0.1679,0.1
6077005119,0.01,9931,2264.0,0.0,0.021,0.0,0.6231,0.3
6081605700,0.02,5563,2210.0,0.0,0.02082,0.0,0.0454,0.1
6081609603,0.02,5510,1917.0,0.0,0.020810000000000002,0.0,0.0941,0.1
6099003803,0.01,3045,767.0,0.0,0.0208,0.0,0.9642,0.5
6067000200,0.02,3889,1991.0,0.0001,0.02077,0.01,0.1813,0.1
6033000502,0.01,2901,1120.0,0.0,0.02073,0.0,0.71,0.3
6081605800,0.04,2621,1010.0,0.0001,0.0207,0.0,0.1218,0.1
6001450603,0.02,4905,1595.0,0.0,0.02059,0.0,0.0961,0.1
6099000807,0.01,3782,985.0,0.0,0.02055,0.0,0.822,0.5
6095252915,0.04,6318,1560.0,0.0,0.020540000000000003,0.0,0.1547,0.1
6041110200,0.02,5389,2181.0,0.0,0.020540000000000003,0.0,0.021,0.1
6075012602,0.02,3058,151.0,0.0001,0.020540000000000003,0.0,0.1888,0.1
6087121100,0.01,3041,1281.0,0.0,0.02052,0.0,0.512,0.3
6041127000,0.02,4560,1809.0,0.0,0.0204,0.0,0.1246,0.1
6099002901,0.01,4990,4081.0,0.0,0.02037,0.0,0.6918,0.3
6099002302,0.01,3991,1310.0,0.0,0.02035,0.0,0.988,0.5
6085509102,0.02,5094,743.0,0.0,0.02034,0.0,0.2446,0.3
6075021600,0.02,4403,263.0,0.0,0.02033,0.0,0.0916,0.1
6061021603,0.01,4927,1293.0,0.0,0.02022,0.0,0.7541,0.3
6013303204,0.02,4860,1426.0,0.0,0.020130000000000002,0.0,0.5855,0.3
6047000503,0.01,2903,1751.0,0.0,0.02,0.0,0.8659,0.5
6099003700,0.01,4996,2714.0,0.0,0.0199,0.0,0.8137,0.5
6001451300,0.02,6435,2373.0,0.0,0.019889999999999998,0.0,0.2558,0.3
6001404400,0.02,5621,1940.0,0.0,0.019860000000000003,0.0,0.098,0.1
6045010100,0.01,3100,2276.0,0.0,0.0198,0.0,0.9394,0.5
6007002601,0.01,2474,1586.0,0.0,0.01977,0.0,0.4796,0.3
6081603400,0.02,5561,1692.0,0.0,0.019750000000000004,0.0,0.1466,0.1
6085503306,0.02,4069,965.0,0.0,0.01971,0.0,0.7262,0.3
6075021800,0.02,4091,372.0,0.0,0.01963,0.0,0.0784,0.1
6077005122,0.01,7036,1830.0,0.0,0.01959,0.0,0.5603,0.3
6081606500,0.02,3713,1359.0,0.0001,0.01959,0.0,0.0908,0.1
6075021200,0.02,3015,172.0,0.0001,0.01956,0.0,0.1603,0.1
6099002803,0.01,2933,1149.0,0.0,0.019559999999999998,0.0,0.6923,0.3
6001450606,0.02,6026,1710.0,0.0,0.01955,0.0,0.0851,0.1
6081606700,0.02,2617,936.0,0.0001,0.019450000000000002,0.0,0.0957,0.1
6085512039,0.01,5097,1102.0,0.0,0.01935,0.0,0.7076,0.3
6009000122,0.01,3839,2612.0,0.0,0.01932,0.0,0.5295,0.3
6081612700,0.02,2291,946.0,0.0001,0.019250000000000003,0.0,0.0827,0.1
6007003002,0.01,3508,1598.0,0.0,0.0192,0.0,0.8004,0.5
6011000400,0.01,2270,2643.0,0.0,0.0191,0.0,0.9171,0.5
6113010310,0.02,5956,1780.0,0.0,0.01909,0.0,0.1788,0.1
6001400400,0.02,4112,1228.0,0.0,0.018940000000000002,0.0,0.198,0.1
6001427100,0.02,4063,1457.0,0.0,0.01888,0.0,0.1128,0.1
6085511100,0.02,5513,2147.0,0.0,0.018770000000000002,0.0,0.1333,0.1
6077005129,0.01,3857,950.0,0.0,0.01875,0.0,0.7407,0.3
6047000504,0.01,6475,1692.0,0.0,0.0187,0.0,0.8866,0.5
6061022500,0.02,4689,1775.0,0.0,0.01869,0.0,0.2912,0.3
6013348000,0.02,4835,2065.0,0.0,0.018670000000000003,0.0,0.0739,0.1
6001404101,0.02,3139,765.0,0.0001,0.018609999999999998,0.0,0.1859,0.1
6041128200,0.02,4876,1989.0,0.0,0.0183,0.0,0.0589,0.1
6075020500,0.02,2663,182.0,0.0001,0.01821,0.0,0.15,0.1
6007002300,0.01,1851,2345.0,0.0,0.018179999999999998,0.0,0.7785,0.3
6067008128,0.01,2392,965.0,0.0,0.018179999999999998,0.0,0.5742,0.3
6013355113,0.02,5000,1587.0,0.0,0.018160000000000003,0.0,0.0265,0.1
6045010300,0.01,4233,2990.0,0.0,0.01809,0.0,0.7533,0.3
6013351101,0.02,2898,604.0,0.0001,0.017910000000000002,0.0,0.1112,0.1
6047000802,0.01,4709,1500.0,0.0,0.0179,0.0,0.8604,0.5
6013308002,0.02,5289,1521.0,0.0,0.0179,0.0,0.1763,0.1
6077003803,0.01,5968,2411.0,0.0,0.0179,0.0,0.8475,0.5
6077002701,0.01,7161,2303.0,0.0,0.01785,0.0,0.8974,0.5
6075020401,0.02,3235,250.0,0.0001,0.01778,0.0,0.075,0.1
6005000301,0.01,5726,1416.0,0.0,0.01773,0.0,0.7176,0.3
6085503602,0.01,4735,1007.0,0.0,0.0177,0.0,0.949,0.5
6001426200,0.02,4915,1734.0,0.0,0.01768,0.0,0.0933,0.1
6067008129,0.01,3519,1155.0,0.0,0.01758,0.0,0.7602,0.3
6099000506,0.01,4607,1595.0,0.0,0.01755,0.0,0.8704,0.5
6041130201,0.02,3444,1343.0,0.0001,0.017499999999999998,0.0,0.0949,0.1
6067005702,0.02,4887,2128.0,0.0,0.01744,0.0,0.0457,0.1
6013355306,0.02,5000,1987.0,0.0,0.01744,0.0,0.1434,0.1
6001421900,0.02,3901,1461.0,0.0,0.01735,0.0,0.1924,0.1
6013313205,0.02,1822,538.0,0.0,0.017339999999999998,0.0,0.2298,0.3
6017031000,0.01,6314,2705.0,0.0,0.01725,0.0,0.7615,0.3
6005000401,0.01,5146,2543.0,0.0,0.017189999999999997,0.0,0.4367,0.3
6067008130,0.02,4014,1386.0,0.0,0.01704,0.0,0.6141,0.3
6085509902,0.01,5301,1799.0,0.0,0.01698,0.0,0.5285,0.3
6075012601,0.02,2577,33.0,0.0001,0.01694,0.0,0.0701,0.1
6009000121,0.01,4354,2610.0,0.0,0.0168,0.0,0.627,0.3
6085504700,0.02,661,399.0,0.0001,0.01677,0.0,0.3165,0.3
6085511200,0.02,4706,2016.0,0.0,0.01677,0.0,0.1063,0.1
6085512509,0.01,6469,1164.0,0.0,0.01671,0.0,0.5315,0.3
6001405100,0.02,4363,1642.0,0.0,0.01659,0.0,0.0131,0.1
6053010606,0.01,7928,2106.0,0.0,0.0165,0.0,0.9185,0.5
6081609700,0.02,4462,1808.0,0.0,0.016470000000000002,0.0,0.0237,0.1
6001441521,0.01,5779,1830.0,0.0,0.016409999999999998,0.0,0.4972,0.3
6001438203,0.01,4200,1588.0,0.0,0.01635,0.0,0.667,0.3
6047001901,0.01,5279,2068.0,0.0,0.0163,0.0,0.9046,0.5
6041102100,0.04,2251,779.0,0.0001,0.01624,0.0,0.0661,0.1
6077003601,0.01,3519,2666.0,0.0,0.01623,0.0,0.7394,0.3
6041101100,0.06,2682,1366.0,0.0001,0.01619,0.0,0.0167,0.1
6011000100,0.02,5389,3025.0,0.0,0.016139999999999998,0.0,0.6377,0.3
6099004000,0.01,3834,3036.0,0.0,0.01602,0.0,0.4702,0.3
6013345113,0.02,4627,1260.0,0.0,0.016,0.0,0.1169,0.1
6013353002,0.02,4310,1691.0,0.0,0.01597,0.0,0.0742,0.1
6061020200,0.01,6429,3181.0,0.0,0.015899999999999997,0.0,0.3413,0.3
6001438400,0.01,2460,852.0,0.0,0.01587,0.0,0.5821,0.3
6001401200,0.02,2989,797.0,0.0001,0.01585,0.0,0.1818,0.1
6085501502,0.01,4734,946.0,0.0,0.01565,0.0,0.8711,0.5
6001421600,0.02,3836,1469.0,0.0,0.015620000000000002,0.0,0.1155,0.1
6013352202,0.02,2559,902.0,0.0001,0.01557,0.0,0.0695,0.1
6013345102,0.02,4226,1331.0,0.0,0.015490000000000002,0.0,0.1429,0.1
6067008210,0.01,5660,2414.0,0.0,0.01538,0.0,0.191,0.1
6081603200,0.02,3966,1488.0,0.0,0.01538,0.0,0.1626,0.1
6013343003,0.02,4045,1390.0,0.0,0.015300000000000001,0.0,0.0948,0.1
6045011200,0.01,3582,2445.0,0.0,0.015269999999999999,0.0,0.762,0.3
6013384000,0.02,4180,1775.0,0.0,0.015220000000000001,0.0,0.1991,0.1
6067008133,0.02,2794,578.0,0.0,0.0152,0.0,0.892,0.5
6077005106,0.01,12643,3606.0,0.0,0.015179999999999999,0.0,0.5602,0.3
6013346203,0.02,3966,1407.0,0.0,0.015,0.0,0.0414,0.1
6101050701,0.01,4533,1687.0,0.0,0.015,0.0,0.9311,0.5
6007002800,0.01,4718,1426.0,0.0,0.01495,0.0,0.9405,0.5
6041131100,0.02,1065,701.0,0.0,0.01461,0.0,0.216,0.3
6081605200,0.04,3816,1349.0,0.0,0.01459,0.0,0.1522,0.1
6013345204,0.04,3669,1458.0,0.0,0.014560000000000002,0.0,0.0085,0.1
6007003502,0.01,5060,2225.0,0.0,0.0145,0.0,0.907,0.5
6085503305,0.02,6333,1158.0,0.0,0.0145,0.0,0.9596,0.5
6013353001,0.02,4256,1517.0,0.0,0.014490000000000001,0.0,0.0621,0.1
6001431000,0.02,3091,818.0,0.0,0.014429999999999998,0.0,0.7164,0.3
6053010102,0.01,3252,1611.0,0.0,0.0144,0.0,0.504,0.3
6099002701,0.01,4186,1439.0,0.0,0.014280000000000001,0.0,0.687,0.3
6081609300,0.02,3499,1215.0,0.0,0.014249999999999999,0.0,0.1539,0.1
6057000502,0.01,4718,1681.0,0.0,0.01407,0.0,0.4653,0.3
6007001300,0.01,4079,1486.0,0.0,0.014,0.0,0.9741,0.5
6075022903,0.02,3007,130.0,0.0,0.01397,0.0,0.1961,0.1
6077005109,0.01,3996,1356.0,0.0,0.01395,0.0,0.8941,0.5
6001423800,0.02,3216,1188.0,0.0,0.01392,0.0,0.079,0.1
6075030302,0.02,3670,529.0,0.0,0.013810000000000001,0.0,0.1575,0.1
6001409900,0.02,3546,1319.0,0.0,0.01379,0.0,0.1584,0.1
6001421500,0.02,3745,1566.0,0.0,0.013760000000000001,0.0,0.0955,0.1
6013385200,0.02,1453,595.0,0.0,0.01374,0.0,0.2634,0.3
6001421200,0.02,3657,1504.0,0.0,0.013650000000000002,0.0,0.0119,0.1
6045011700,0.01,4236,2039.0,0.0,0.013649999999999999,0.0,0.739,0.3
6085511400,0.02,3649,1549.0,0.0,0.01361,0.0,0.1657,0.1
6001404300,0.02,3416,1272.0,0.0,0.01341,0.0,0.0421,0.1
6085502101,0.01,5101,1689.0,0.0,0.013349999999999999,0.0,0.598,0.3
6061021501,0.01,5911,2961.0,0.0,0.013349999999999999,0.0,0.6256,0.3
6085506502,0.01,4723,1529.0,0.0,0.01323,0.0,0.3251,0.3
6077004704,0.01,5013,3957.0,0.0,0.01308,0.0,0.6385,0.3
6047000401,0.01,1681,1417.0,0.0,0.01305,0.0,0.825,0.5
6013304003,0.02,3550,1656.0,0.0,0.01304,0.0,0.1661,0.1
6067000300,0.02,3347,1717.0,0.0,0.01301,0.0,0.0833,0.1
6081609400,0.02,3458,1239.0,0.0,0.012970000000000002,0.0,0.0299,0.1
6081601604,0.02,2431,135.0,0.0001,0.01296,0.0,0.1935,0.1
6067005803,0.02,3731,1470.0,0.0,0.012950000000000001,0.0,0.07,0.1
6067002300,0.02,3380,1742.0,0.0,0.012900000000000002,0.0,0.0476,0.1
6077002402,0.01,2284,758.0,0.0,0.0129,0.0,0.8867,0.5
6099000303,0.01,6285,1860.0,0.0,0.01287,0.0,0.5807,0.3
6081607000,0.02,3582,822.0,0.0,0.012830000000000001,0.0,0.166,0.1
6075030600,0.02,2343,768.0,0.0001,0.012640000000000002,0.0,0.1212,0.1
6095253206,0.04,3688,1261.0,0.0,0.012640000000000002,0.0,0.0398,0.1
6007002700,0.01,5833,2322.0,0.0,0.012629999999999999,0.0,0.7177,0.3
6081608002,0.04,3728,785.0,0.0,0.01261,0.0,0.0971,0.1
6097154201,0.02,4088,1553.0,0.0,0.012450000000000001,0.0,0.7955,0.3
6075021300,0.02,2652,171.0,0.0,0.01235,0.0,0.0615,0.1
6013352101,0.02,3344,900.0,0.0,0.01226,0.0,0.1416,0.1
6081609900,0.02,3068,1352.0,0.0,0.01226,0.0,0.0382,0.1
6053010202,0.01,4375,2094.0,0.0,0.012240000000000001,0.0,0.7554,0.3
6047002500,0.01,2197,1964.0,0.0,0.0122,0.0,0.8053,0.5
6085504322,0.02,5505,614.0,0.0,0.012179999999999998,0.0,0.3228,0.3
6101050101,0.01,7292,1615.0,0.0,0.01215,0.0,0.9351,0.5
6077004800,0.01,5509,3647.0,0.0,0.01209,0.0,0.7656,0.3
6081611200,0.02,3013,1111.0,0.0,0.01203,0.0,0.0383,0.1
6087121403,0.01,3355,853.0,0.0,0.012,0.0,0.7348,0.3
6041119202,0.04,3567,1271.0,0.0,0.011980000000000001,0.0,0.0522,0.1
6081604000,0.04,3314,1213.0,0.0,0.011970000000000001,0.0,0.1057,0.1
6013338102,0.04,3498,1195.0,0.0,0.01191,0.0,0.1878,0.1
6013355302,0.02,3464,1269.0,0.0,0.011700000000000002,0.0,0.0335,0.1
6053010501,0.01,6925,3123.0,0.0,0.011669999999999998,0.0,0.6178,0.3
6077001700,0.01,4026,1363.0,0.0,0.01165,0.0,0.941,0.5
6013338301,0.02,3063,1081.0,0.0,0.011600000000000001,0.0,0.08,0.1
6087101200,0.01,3461,964.0,0.0,0.01158,0.0,0.5666,0.3
6061022002,0.01,6569,3090.0,0.0,0.01158,0.0,0.5191,0.3
6067008125,0.01,5405,1935.0,0.0,0.01155,0.0,0.5294,0.3
6017031302,0.01,4815,905.0,0.0,0.011430000000000001,0.0,0.6432,0.3
6007000502,0.01,4900,737.0,0.0,0.011399999999999999,0.0,0.7093,0.3
6001437101,0.02,7532,2942.0,0.0,0.011399999999999999,0.0,0.5495,0.3
6057000900,0.01,4274,2977.0,0.0,0.011309999999999999,0.0,0.4633,0.3
6081612800,0.02,3354,1344.0,0.0,0.011300000000000001,0.0,0.0826,0.1
6081603100,0.02,3306,1254.0,0.0,0.011300000000000001,0.0,0.0693,0.1
6001441100,0.02,4504,1530.0,0.0,0.01128,0.0,0.5967,0.3
6101050202,0.01,3982,1102.0,0.0,0.0112,0.0,0.8767,0.5
6067008111,0.01,6467,2359.0,0.0,0.01113,0.0,0.5964,0.3
6077004703,0.01,3744,3019.0,0.0,0.01113,0.0,0.3704,0.3
6009000400,0.01,3862,2249.0,0.0,0.01104,0.0,0.7639,0.3
6085506301,0.01,5631,1113.0,0.0,0.01101,0.0,0.5213,0.3
6069000200,0.01,6729,3375.0,0.0,0.01098,0.0,0.4715,0.3
6101051100,0.02,2456,1997.0,0.0,0.01095,0.0,0.7812,0.3
6047002201,0.01,6720,1820.0,0.0,0.01095,0.0,0.9748,0.5
6067008141,0.01,7300,1532.0,0.0,0.01085,0.0,0.8886,0.5
6067009900,0.02,3730,2317.0,0.0,0.010649999999999998,0.0,0.7582,0.3
6045011800,0.02,2053,1805.0,0.0,0.0106,0.0,0.9099,0.5
6045011102,0.01,4436,2875.0,0.0,0.010589999999999999,0.0,0.6775,0.3
6053010400,0.01,7515,950.0,0.0,0.01055,0.0,0.9514,0.5
6007000903,0.01,7042,1695.0,0.0,0.0105,0.0,0.7723,0.3
6075042800,0.02,2433,532.0,0.0,0.01042,0.0,0.0983,0.1
6001430800,0.02,6165,1985.0,0.0,0.01041,0.0,0.5958,0.3
6099002604,0.01,4917,1140.0,0.0,0.01035,0.0,0.9854,0.5
6099003100,0.01,3843,2892.0,0.0,0.010289999999999999,0.0,0.7919,0.3
6077004701,0.01,2815,1147.0,0.0,0.01026,0.0,0.749,0.3
6081607100,0.02,2967,1189.0,0.0,0.010230000000000001,0.0,0.0897,0.1
6067009501,0.02,2784,1082.0,0.0,0.0102,0.0,0.8776,0.5
6067009406,0.01,2443,1989.0,0.0,0.01005,0.0,0.5633,0.3
6069000802,0.01,3561,2787.0,0.0,0.01002,0.0,0.3983,0.3
6067005804,0.02,2659,910.0,0.0,0.010000000000000002,0.0,0.1844,0.1
6013345116,0.02,2982,730.0,0.0,0.00999,0.0,0.0941,0.1
6013391000,0.02,2737,1144.0,0.0,0.009800000000000001,0.0,0.1592,0.1
6053010306,0.01,1290,736.0,0.0,0.009779999999999999,0.0,0.6585,0.3
6005000402,0.01,4928,2312.0,0.0,0.00966,0.0,0.7337,0.3
6101050900,0.02,1388,1264.0,0.0,0.00965,0.0,0.8065,0.5
6081604600,0.04,2808,1014.0,0.0,0.009640000000000001,0.0,0.1038,0.1
6017031301,0.01,3403,1468.0,0.0,0.0096,0.0,0.3213,0.3
6099003400,0.01,1675,1341.0,0.0,0.009569999999999999,0.0,0.5534,0.3
6085504601,0.02,1031,858.0,0.0,0.009569999999999999,0.0,0.6868,0.3
6081611500,0.02,2735,1572.0,0.0,0.009510000000000001,0.0,0.0129,0.1
6053010305,0.01,4827,2042.0,0.0,0.0093,0.0,0.473,0.3
6067007101,0.02,218,270.0,0.0004,0.00928,0.01,0.0002,0.1
6007001500,0.01,5504,3921.0,0.0,0.00927,0.0,0.426,0.3
6077003900,0.02,1494,1537.0,0.0,0.00905,0.0,0.9694,0.5
6081608023,0.02,2531,882.0,0.0,0.00901,0.0,0.1518,0.1
6113011203,0.02,2657,931.0,0.0,0.00899,0.0,0.1444,0.1
6007000501,0.01,4939,1611.0,0.0,0.008969999999999999,0.0,0.4942,0.3
6061020604,0.01,5927,2650.0,0.0,0.00894,0.0,0.3275,0.3
6109005201,0.01,1829,1963.0,0.0,0.00888,0.0,0.7197,0.3
6001421800,0.02,2110,792.0,0.0,0.008790000000000001,0.0,0.1383,0.1
6045011001,0.01,2027,1783.0,0.0,0.00879,0.0,0.5638,0.3
6067008203,0.01,4923,2208.0,0.0,0.00876,0.0,0.6539,0.3
6077004404,0.01,3869,841.0,0.0,0.0087,0.0,0.9506,0.5
6077002202,0.01,5693,1415.0,0.0,0.00865,0.0,0.9883,0.5
6099002004,0.01,6759,1832.0,0.0,0.00855,0.0,0.8257,0.5
6013392000,0.02,2609,1138.0,0.0,0.008530000000000001,0.0,0.0278,0.1
6085503117,0.01,2911,450.0,0.0,0.0084,0.0,0.8694,0.5
6017030804,0.01,6695,3674.0,0.0,0.00837,0.0,0.3416,0.3
6007003600,0.01,3568,2464.0,0.0,0.00837,0.0,0.645,0.3
6047000701,0.01,3484,955.0,0.0,0.00835,0.0,0.9447,0.5
6101050702,0.01,6616,2311.0,0.0,0.00825,0.0,0.9387,0.5
6047000201,0.01,3325,2290.0,0.0,0.00822,0.0,0.7486,0.3
6021010300,0.01,2202,2811.0,0.0,0.00822,0.0,0.7453,0.3
6007000604,0.01,4571,592.0,0.0,0.00813,0.0,0.697,0.3
6001436200,0.02,4176,667.0,0.0,0.0081,0.0,0.8349,0.5
6041118100,0.02,2338,932.0,0.0,0.008010000000000001,0.0,0.0549,0.1
6061020710,0.01,4408,1719.0,0.0,0.00801,0.0,0.4607,0.3
6077002000,0.01,4068,1284.0,0.0,0.008,0.0,0.9648,0.5
6047001502,0.01,2768,641.0,0.0,0.00795,0.0,0.9527,0.5
