CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
24031700316,86,42,5,462
24031700317,171,2,24,1695
24031700318,30,10,5,713
24031700400,237,7,9,1974
24031700500,453,75,29,3175
24031700604,88,0,12,2673
24031700606,19,0,3,1284
24031700608,137,4,16,2167
24031700610,15,0,1,705
24031700611,35,0,6,1478
24031700613,64,51,4,1400
24031700614,20,69,1,273
24031700615,0,0,2,891
24031700616,27,11,4,1142
24031700617,14,0,0,504
24031700618,23,0,9,1457
24031700706,86,34,1,235
24031700710,27,34,6,1447
24031700711,71,41,4,1143
24031700713,22,56,0,90
24031700715,7,2,2,923
24031700718,138,37,10,232
24031700720,6,25,1,645
24031700721,4,58,1,13
24031700723,225,38,6,135
24031700724,35,43,4,77
24031700725,53,58,0,37
24031700726,21,5,59,127
24031700727,30,11,3,406
24031700728,122,2,9,356
24031700729,12,12,3,294
24031700730,2,17,1,852
24031700731,70,17,5,473
24031700732,52,9,17,226
24031700733,95,29,17,147
24031700810,10,8,0,757
24031700811,12,12,1,253
24031700812,18,23,5,668
24031700813,33,24,2,516
24031700815,20,30,3,731
24031700818,79,85,1,121
24031700819,7,37,0,618
24031700820,12,24,0,285
24031700822,57,1,0,21
24031700823,8,0,1,677
24031700824,32,0,1,685
24031700826,82,65,9,866
24031700828,16,0,0,653
24031700829,133,2,7,409
24031700830,55,41,0,45
24031700832,29,16,3,419
24031700833,209,30,3,595
24031700834,10,46,0,360
24031700835,25,1,2,1281
24031700836,11,0,19,122
24031700837,35,55,4,205
24031700838,97,56,10,45
24031700839,52,46,24,102
24031700901,179,39,12,173
24031700902,77,8,5,1217
24031700903,164,14,7,281
24031700904,118,27,1,16
24031700905,16,24,1,269
24031701001,62,16,3,1281
24031701002,38,2,11,1060
24031701004,107,18,42,1065
24031701005,28,1,4,1061
24031701006,44,50,5,1362
24031701007,77,43,7,288
24031701101,22,0,2,1533
24031701102,21,6,2,1921
24031701201,32,38,4,1353
24031701202,28,0,1,1047
24031701205,143,12,6,1951
24031701206,53,6,7,1931
24031701210,5,0,1,1388
24031701211,349,46,3,961
24031701212,39,0,11,1008
24031701214,21,48,0,37
24031701215,2,58,1,107
24031701216,117,28,4,0
24031701218,55,42,2,0
24031701219,173,59,0,7
24031701220,1,0,0,1178
24031701221,91,4,2,692
24031701222,32,50,0,286
24031701223,1,63,20,34
24031701303,10,0,2,1278
24031701304,59,5,6,2086
24031701306,19,0,5,1054
24031701307,44,5,5,1258
24031701308,96,7,12,1381
24031701312,42,25,0,1699
24031701313,26,14,4,834
24031701314,41,27,1,517
24031701315,46,22,5,579
24031701316,198,11,39,2127
24031701317,104,0,12,1771
24031701407,46,2,7,1854
24031701408,175,1,19,2578
24031701409,52,2,4,1461
24031701414,52,26,10,1486
24031701415,34,17,7,2097
24031701417,49,144,1,160
24031701418,3,25,2,497
24031701422,7,30,0,0
24031701423,10,59,0,180
24031701424,22,0,14,956
24031701425,152,59,9,70
24031701426,60,15,4,538
24031701427,16,0,3,666
24031701503,36,7,21,2104
24031701505,50,39,10,1211
24031701506,52,0,7,1490
24031701507,31,1,13,1585
24031701508,19,36,1,42
24031701509,127,70,6,488
24031701601,1,12,0,76
24031701602,13,73,0,730
24031701701,37,63,10,743
24031701702,31,69,5,210
24031701703,34,39,6,726
24031701704,43,13,3,942
24031701800,29,13,12,936
24031701900,10,114,1,290
24031702000,23,41,1,572
24031702101,15,31,5,815
24031702102,9,0,1,1155
24031702200,23,10,1,1408
24031702301,25,70,1,224
24031702302,8,37,4,784
24031702401,6,4,2,901
24031702402,47,43,0,698
24031702501,51,9,2,0
24031702502,74,18,0,0
24031702503,42,12,0,7
24031702602,4,69,1,22
24031702603,8,7,0,0
24031702604,6,35,0,0
24031702700,152,32,6,1261
24031702800,58,5,5,1053
24031702900,46,4,4,1602
24031703000,26,0,1,681
24031703100,39,2,7,1462
24031703201,38,0,9,2349
24031703202,35,21,10,1603
24031703206,58,27,6,1028
24031703207,68,50,5,661
24031703208,10,1,4,1678
24031703209,21,30,3,704
24031703210,12,0,1,1146
24031703213,12,75,0,0
24031703214,14,79,5,331
24031703215,17,11,6,487
24031703216,109,288,11,88
24031703218,7,166,1,1
24031703219,15,82,1,18
24031703220,37,45,13,481
24031703221,5,12,0,856
24031703222,19,28,2,530
24031703223,9,0,5,1455
24031703301,6,0,1,1385
24031703302,12,0,1,1209
24031703401,19,9,1,1367
24031703402,4,0,0,1073
24031703403,21,5,1,1013
24031703404,1,0,0,539
24031703501,23,12,2,1364
24031703502,9,13,1,1004
24031703601,22,18,4,1263
24031703602,2,0,3,1046
24031703701,6,0,0,949
24031703702,7,0,1,1264
24031703800,106,17,1,309
24031703901,15,0,0,914
24031703902,46,59,7,1421
24031704000,20,50,3,1516
24031704100,24,0,2,1678
24031704200,121,8,5,598
24031704300,29,0,1,1441
24031704401,16,7,6,1085
24031704403,0,12,1,0
24031704404,42,46,25,1278
24031704501,10,0,3,1197
24031704502,11,0,4,989
24031704503,13,0,8,1446
24031704600,25,9,5,1503
24031704700,29,2,0,1434
24031704803,41,61,1,67
24031704804,76,14,1,12
24031704805,35,32,1,31
24031704806,78,24,3,36
24031705000,252,6,9,1299
24031705100,19,42,2,1568
24031705200,5,0,0,1202
24031705300,3,0,0,741
24031705400,31,1,1,1089
24031705501,11,4,1,253
24031705502,39,3,5,1245
24031705601,29,6,1,1024
24031705602,14,11,1,0
24031705701,40,14,1,1184
24031705702,27,24,2,1336
24031705800,73,29,61,2204
24031705901,59,2,7,1519
24031705902,14,0,4,1532
24031705903,16,0,1,1638
24031706005,62,1,14,1802
24031706007,37,0,6,2471
24031706008,112,1,7,1899
24031706009,80,0,3,2029
24031706010,9,15,1,533
24031706011,19,2,1,1695
24031706012,84,38,1,30
24031706013,42,1,5,909
24033800102,87,61,10,629
24033800103,200,30,3,243
24033800105,23,53,2,511
24033800106,15,81,3,289
24033800108,58,31,0,224
24033800109,8,45,1,503
24033800203,140,0,18,1752
24033800206,82,59,10,613
24033800209,15,95,3,128
24033800210,17,39,3,228
24033800211,19,86,1,262
24033800212,138,69,2,714
24033800213,123,65,8,656
24033800216,12,1,0,963
24033800217,17,29,3,704
24033800218,32,95,3,470
24033800401,18,0,10,949
24033800402,32,0,10,1699
24033800403,39,0,10,1383
24033800408,71,2,13,2266
24033800409,51,1,9,2099
24033800410,104,3,28,1779
24033800411,192,15,33,1119
24033800412,46,19,5,887
24033800413,45,21,3,261
24033800504,87,7,19,1690
24033800505,3,0,7,1022
24033800507,250,36,25,1237
24033800511,38,0,16,1490
24033800513,38,0,10,2000
24033800514,39,80,7,1562
24033800515,28,23,7,733
24033800516,52,46,10,624
24033800517,174,6,2,1714
24033800518,38,0,8,1217
24033800519,35,5,3,1195
24033800520,4,68,0,66
24033800521,67,54,17,2202
24033800522,3,0,1,1071
24033800605,254,10,13,1369
24033800606,10,169,1,417
24033800607,58,1,12,2056
24033800608,104,0,8,1883
24033800609,44,2,2,1344
24033800701,96,0,18,2396
24033800704,40,9,7,955
24033800705,21,3,5,1469
24033800706,74,0,10,1298
24033800707,235,6,9,1222
24033800800,270,0,54,2714
24033800900,298,0,52,1241
24033801003,536,1,17,1764
24033801004,208,3,24,2157
24033801005,14,0,6,1485
24033801006,12,0,8,1370
24033801105,372,0,0,0
24033801106,711,0,0,0
24033801207,48,0,4,1641
24033801208,14,0,10,1349
24033801209,11,0,8,1332
24033801210,56,0,140,1428
24033801211,187,1,9,1026
24033801212,58,6,4,1140
24033801213,15,1,2,1415
24033801214,501,9,14,1089
24033801215,62,0,8,1004
24033801216,57,10,6,1361
24033801217,109,2,11,1086
24033801302,97,0,14,1484
24033801305,13,0,10,2210
24033801307,109,2,4,1512
24033801308,2,0,4,1327
24033801309,33,0,9,1457
24033801310,67,3,18,2761
24033801311,98,0,32,2767
24033801312,25,0,2,1400
24033801313,16,2,5,1085
24033801404,68,93,22,1221
