CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
04013420710,38,88,669,480
04013420800,92,153,20,1102
04013420901,45,176,1,577
04013420902,69,128,3,747
04013421001,101,175,9,499
04013421002,177,90,18,190
04013421101,127,154,291,790
04013421102,231,232,14,997
04013421201,193,425,5,437
04013421202,61,133,1,1017
04013421302,388,305,259,670
04013421303,168,118,30,1069
04013421304,304,308,102,1
04013421400,429,115,21,374
04013421501,152,177,10,476
04013421502,118,122,3,659
04013421601,103,51,62,758
04013421602,122,191,76,611
04013421701,180,176,315,544
04013421702,21,62,919,481
04013421801,113,8,2,747
04013421802,54,89,10,946
04013421901,129,67,2,803
04013421902,77,219,30,905
04013422001,214,179,13,630
04013422002,220,137,8,643
04013422102,51,36,568,842
04013422103,96,328,27,48
04013422104,68,288,7,800
04013422105,109,90,24,694
04013422106,179,305,280,239
04013422107,34,365,19,107
04013422203,264,295,52,514
04013422209,104,416,13,1404
04013422210,81,15,14,1987
04013422211,62,31,16,1138
04013422212,50,8,3,1501
04013422213,30,0,3,971
04013422215,66,22,0,659
04013422216,133,93,5,1788
04013422217,101,135,37,859
04013422218,68,37,2,991
04013422219,77,82,6,825
04013422220,57,0,1,694
04013422221,45,284,52,664
04013422222,48,36,2,676
04013422223,97,190,3,637
04013422224,29,0,0,0
04013422225,70,0,0,0
04013422226,35,0,0,0
04013422227,34,22,8,510
04013422301,486,78,145,1075
04013422302,129,96,26,965
04013422304,194,194,39,393
04013422305,53,37,2,1802
04013422307,732,168,22,956
04013422308,118,77,4,1530
04013422309,165,76,4,1538
04013422401,363,88,1,632
04013422402,120,51,54,1380
04013422403,120,2,5,1825
04013422404,88,70,2,1556
04013422501,77,67,7,1725
04013422502,111,94,5,1606
04013422503,48,152,3,1651
04013422504,102,98,2,1007
04013422506,78,125,8,1547
04013422507,46,64,0,1287
04013422508,113,53,3,1111
04013422509,53,1,4,1767
04013422510,24,3,3,1259
04013422511,68,4,10,1206
04013422512,30,5,6,1759
04013422513,93,4,11,1617
04013422514,116,237,3,1023
04013422607,60,98,28,1982
04013422609,83,7,38,1423
04013422610,34,59,651,1153
04013422615,171,54,8,2071
04013422617,74,7,7,1988
04013422618,54,38,0,1638
04013422620,92,2,7,1142
04013422621,22,2,7,1486
04013422622,71,38,5,1303
04013422623,63,235,6,1713
04013422624,45,39,2500,41
04013422625,426,26,1063,288
04013422626,93,12,1880,169
04013422627,53,12,1212,611
04013422628,281,90,856,353
04013422629,89,120,567,926
04013422630,657,1,1779,138
04013422632,25,6,1305,786
04013422633,159,182,336,221
04013422634,52,13,1660,565
04013422636,294,105,2,484
04013422637,53,49,14,1031
04013422638,74,173,11,694
04013422639,154,236,5,2206
04013422640,360,3,1263,976
04013422642,188,77,5,1594
04013422643,53,5,5,1851
04013422647,37,10,6,1086
04013422648,12,14,5,1722
04013422649,5,2,2,1767
04013422650,21,7,3,1067
04013422651,32,12,13,1354
04013422652,136,110,1,1326
04013422653,1035,2,171,1337
04013422654,133,9,16,1650
04013422655,11,79,6,716
04013422656,69,5,8,1613
04013422657,22,11,4,1514
04013422658,23,0,3,732
04013422659,39,8,1289,149
04013422660,72,51,327,945
04013522801,115,0,0,0
04013522802,809,0,0,0
04013522901,249,36,198,1121
04013522903,129,123,249,718
04013522904,47,115,55,953
04013523002,211,102,28,1500
04013523005,80,108,5,1670
04013523006,261,102,5,1287
04013523007,67,150,2,689
04013523008,88,130,322,604
04013523102,308,99,49,972
04013523103,176,327,45,1234
04013523104,155,374,63,1030
04013610001,101,6,286,1228
04013610002,549,5,55,1441
04013610100,28,2,139,264
04013610201,65,36,2,1706
04013610202,16,4,1,2003
04013610301,97,48,9,834
04013610302,53,5,2,1914
04013610400,24,1,9,1799
04013610500,140,5,548,4120
04013610600,78,126,6,1736
04013610700,171,27,959,4378
04013610800,54,5,3,1670
04013610901,41,11,14,2284
04013610902,89,50,24,1328
04013610903,5,2,6,970
04013611000,2,2,2,918
04013611100,38,12,3,1151
04013611200,50,3,9,2037
04013611300,102,145,6,1513
04013611400,11,3,10,1843
04013611500,22,66,4,2110
04013611600,35,3,1,1172
04013611700,42,2,28,2834
04013611800,46,4,2,2423
04013611900,65,0,96,1050
04013612000,37,14,35,1228
04013612200,52,139,4,1785
04013612301,564,128,76,456
04013612302,30,50,26,1450
04013612401,16,48,4,1422
04013612402,44,124,0,686
04013612500,147,9,220,1661
04013612600,26,0,0,958
04013612700,11,3,2,899
04013612800,70,3,14,809
04013612900,18,3,62,1044
04013613000,61,1,20,2378
04013613100,97,1,2,1819
04013613200,62,9,59,2277
04013613300,140,19,91,2876
04013613400,41,2,13,1525
04013613500,54,74,4,1357
04013613601,40,12,18,1233
04013613602,30,9,9,1074
04013613700,27,1,4,1842
04013613800,87,3,8,1763
04013613900,106,1,5,2205
04013614000,44,4,19,1531
04013614100,113,113,6,1847
04013614200,44,26,7,1889
04013614300,111,3,3,1326
04013614400,21,9,739,943
04013614500,111,46,250,1187
04013614601,15,85,1,1054
04013614602,172,180,4,631
04013614700,1428,84,49,364
04013614800,79,117,9,1242
04013614900,215,126,15,1225
04013615001,105,42,406,827
04013615002,116,53,42,1113
04013615100,36,6,0,1572
04013615201,268,318,5,0
04013615202,110,50,52,880
04013615300,617,8,219,525
04013615400,10,116,17,1292
04013615500,24,211,5,1312
04013615600,57,215,8,1512
04013615700,36,0,2,1206
04013615800,69,90,4,1538
04013615900,107,189,5,1062
04013616000,146,1,12,666
04013616100,33,60,2,1281
04013616200,2,2,1,1295
04013616300,95,2,16,1150
04013616400,444,302,470,900
04013616500,111,144,2,736
04013616600,92,18,14,2089
04013616700,35,45,3,1994
04013616800,53,35,299,1989
04013616900,48,190,266,967
04013617001,160,0,0,10
04013617002,174,29,1411,1192
04013617100,1,0,4,943
04013617200,32,1,2,1059
04013617300,30,37,2,1056
