CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
21111012703,302,17,207,1785
21111012801,231,38,17,1273
21111012802,268,29,59,908
21111013100,17,13,0,566
21111980100,388,6,7,0
21113060102,123,85,42,2112
21113060103,137,117,41,645
21113060104,159,78,15,1375
21113060200,537,2,512,2074
21113060300,302,0,184,1879
21113060401,135,20,72,1275
21113060402,277,31,105,1487
21113060502,170,169,40,2088
21113060503,57,133,29,1486
21113060504,100,126,18,663
21113060600,463,2,81,3475
21115960100,342,14,675,1097
21115960200,365,0,585,1082
21115960300,270,0,604,1223
21115960401,369,52,204,877
21115960402,263,9,288,940
21115960500,253,16,517,1023
21115960600,379,81,607,1630
21117060300,110,130,6,307
21117060700,108,114,12,356
21117060900,82,196,9,435
21117061000,49,84,16,675
21117061100,78,114,9,442
21117061200,29,65,115,899
21117061300,146,71,6,919
21117061400,90,134,7,1418
21117061600,49,79,9,389
21117063604,116,111,82,1678
21117063606,52,26,13,1450
21117063607,50,15,153,568
21117063608,34,98,4,1719
21117063609,126,22,25,2318
21117063610,82,51,9,2150
21117063701,226,21,103,2238
21117063702,222,56,260,2597
21117063800,100,86,16,824
21117064001,36,103,16,791
21117064002,65,183,11,710
21117064300,142,110,5,791
21117064400,153,192,21,842
21117064500,164,33,101,1371
21117064600,86,205,1,1233
21117064700,131,164,12,1576
21117064800,75,119,82,984
21117064900,74,137,9,834
21117065000,99,155,18,1262
21117065100,18,144,14,555
21117065200,67,133,6,1145
21117065300,310,104,21,3120
21117065400,164,49,5,142
21117065501,20,42,0,1569
21117065502,52,14,5,1471
21117065600,77,129,162,1798
21117065700,101,44,7,775
21117065800,51,6,12,1271
21117065900,188,17,57,672
21117066801,13,14,0,1370
21117066802,9,10,1,1402
21117066900,264,158,45,1541
21117067000,269,174,5,213
21117067100,77,166,22,485
21117067200,199,62,228,2093
21119960100,703,0,575,38
21119960200,918,0,787,41
21119960300,879,5,967,17
21119960400,647,0,820,69
21119960500,1154,0,1280,25
21121930100,189,3,478,637
21121930200,274,1,964,1400
21121930300,238,2,886,1140
21121930401,243,62,656,1340
21121930402,211,15,537,1313
21121930501,250,18,653,881
21121930502,287,39,372,992
21121930602,151,7,498,731
21121930603,161,21,658,935
21121930604,163,6,725,1067
21121930700,205,0,650,817
21123960101,982,0,741,121
21123960103,633,0,1356,512
21123960104,742,0,1005,246
21123960200,1234,0,1114,343
21123960300,1923,0,1720,540
21125970100,424,1,538,1592
21125970201,374,0,709,2013
21125970202,273,3,415,1197
21125970300,363,10,600,2146
21125970400,185,53,287,1394
21125970500,586,111,258,1763
21125970600,352,80,54,1038
21125970700,460,76,332,2309
21125970800,369,8,498,2715
21125970900,336,4,655,1854
21125971001,270,3,506,1536
21125971003,450,69,408,936
21125971004,202,30,422,1131
21125971101,258,5,326,1306
21125971103,179,21,630,1897
21125971104,122,15,471,1352
21127930101,419,3,737,1531
21127930102,447,31,451,1679
21127930200,301,0,640,1144
21127930300,259,0,420,921
21127930400,365,2,1010,1420
21127930500,227,2,652,1009
21129950100,1757,10,1135,137
21129950200,788,0,598,55
21129950300,961,4,445,79
21131920101,235,8,643,907
21131920102,275,0,565,1000
21131920200,503,1,480,945
21131920300,241,3,505,1093
21133950100,163,3,373,1119
21133950201,126,0,362,967
21133950202,132,0,408,1059
21133950300,179,0,294,549
21133950401,176,9,287,985
21133950403,163,1,364,840
21133950404,177,2,282,819
21133950500,74,0,347,632
21133950601,235,0,278,993
21133950602,218,0,572,1255
21135930100,576,0,999,2264
21135930200,567,10,715,1839
21135930300,664,18,1101,2800
21135930400,675,0,538,1380
21137920101,529,1,424,832
21137920102,467,72,326,2244
21137920103,313,53,267,1021
21137920200,805,35,868,3143
21137920301,598,8,572,1855
21137920302,512,0,591,1311
21137920400,897,13,797,2408
21139040100,1589,0,1252,460
21139040201,888,0,1160,396
21139040202,1736,0,1217,284
21141960100,871,21,717,2694
21141960200,639,12,552,2325
21141960300,538,67,509,2660
21141960400,880,27,334,2826
21141960500,548,27,163,1993
21141960600,716,14,391,1937
21143960101,461,24,620,1221
21143960102,559,30,266,1381
21143960200,556,0,401,1423
21143980100,42,0,1,0
21145030100,273,0,170,267
21145030200,224,0,124,542
21145030300,202,6,8,176
21145030400,218,0,73,640
21145030500,121,0,24,542
21145030600,196,0,104,1374
21145030700,238,19,21,1364
21145030800,58,0,7,2123
21145030900,502,3,128,845
21145031000,217,0,337,1916
21145031100,365,0,118,2717
21145031200,856,0,326,2170
21145031301,293,2,52,1799
21145031302,229,0,100,2519
21145031401,440,0,129,799
21145031402,366,18,125,1715
21145031501,873,0,342,1210
21145031502,681,0,352,2106
21145031600,966,0,200,1433
21147960100,257,0,253,1054
21147960200,159,0,70,502
