CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
45049920402,773,26,970,1668
45049920500,349,0,426,727
45051010100,539,0,571,2104
45051020100,350,1,461,1413
45051020201,349,5,604,940
45051020202,334,48,137,1157
45051020301,444,7,755,1678
45051020302,358,1,557,1290
45051030102,312,0,419,1364
45051030104,472,24,633,1905
45051040101,340,32,334,1902
45051040102,425,35,494,1410
45051040103,216,130,231,1285
45051040104,141,10,370,857
45051040105,267,109,24,538
45051040200,326,176,483,1449
45051040300,425,407,305,1497
45051040400,249,289,103,1421
45051040500,326,258,282,1241
45051050102,577,209,2,809
45051050200,228,334,90,323
45051050303,337,186,28,1016
45051050401,89,208,5,592
45051050402,100,36,6,992
45051050500,499,322,83,1237
45051050600,614,316,64,536
45051050700,206,171,95,304
45051050901,70,120,161,320
45051050902,322,64,473,548
45051051000,144,556,72,742
45051051201,76,94,9,981
45051051202,71,260,16,1101
45051051301,366,113,771,327
45051051302,184,70,582,1109
45051051403,194,125,268,1452
45051051404,98,166,16,1136
45051051405,214,103,250,1012
45051051406,109,112,793,390
45051051501,125,29,434,1108
45051051502,181,269,12,1748
45051051503,250,25,435,726
45051051603,87,199,120,2140
45051051605,230,2,298,2667
45051051606,206,87,383,1586
45051051607,281,18,622,1490
45051051608,106,100,132,2235
45051051609,111,209,334,1649
45051051700,855,132,295,862
45051060101,273,34,222,801
45051060102,171,5,611,653
45051060203,216,143,488,2481
45051060204,365,179,316,2596
45051060206,258,102,379,1835
45051060207,468,154,5,1841
45051060209,135,154,4,1771
45051060210,138,106,36,570
45051060211,280,128,8,145
45051060301,239,2,405,1385
45051060303,186,142,26,840
45051060309,48,0,129,823
45051060310,484,85,341,1548
45051060403,224,0,400,599
45051060404,257,47,68,489
45051060405,336,155,128,1250
45051060406,458,61,458,2131
45051070101,380,4,543,1465
45051070102,319,1,463,1296
45051070200,243,18,37,800
45051070300,263,90,28,757
45051070400,297,84,153,1173
45051070500,107,19,50,902
45051070601,342,8,814,1420
45051070602,382,0,572,1895
45051070701,495,25,770,1830
45051070702,479,1,795,1401
45051080101,512,0,653,1930
45051080102,334,3,325,1292
45051080200,449,0,625,1968
45051980100,83,6,0,0
45051990100,5,0,0,0
45053950100,1262,4,1303,1949
45053950201,1284,27,491,2236
45053950203,405,17,709,962
45053950204,532,15,399,987
45053950301,934,27,514,1036
45053950302,445,0,599,1092
45055970100,663,0,361,1594
45055970200,633,0,599,1660
45055970300,628,0,248,2150
45055970401,504,0,450,2824
45055970402,280,3,57,1104
45055970403,272,0,70,1051
45055970500,441,29,46,3094
45055970601,348,0,138,2645
45055970603,529,0,567,1968
45055970604,431,0,366,1586
45055970700,283,0,157,1398
45055970800,1138,67,60,2796
45055970902,676,0,411,1319
45055970905,262,0,130,1278
45055970906,355,10,153,1565
45055970907,296,0,361,1946
45055970908,382,0,76,1489
45055970909,620,17,374,1298
45057010100,376,0,706,2053
45057010201,368,0,408,1554
45057010202,434,21,283,2436
45057010300,660,19,789,3052
45057010400,126,3,216,1485
45057010500,406,101,154,2055
45057010600,431,32,226,2568
45057010700,322,74,47,1241
45057010800,250,33,32,1061
45057010900,400,84,33,1473
45057011001,401,9,573,3037
45057011002,401,16,546,2337
45057011100,332,25,339,2396
45057011203,35,6,35,1055
45057011204,94,6,119,1858
45057011205,132,36,65,1424
45057011206,137,0,24,468
45057011207,27,0,21,1229
45057011208,117,2,47,1207
45057011209,220,0,217,3173
45057011210,35,0,24,1158
45057011211,56,0,36,203
45059920102,201,0,336,723
45059920104,489,0,517,1371
45059920105,657,0,477,1530
45059920106,319,0,415,1107
45059920107,258,0,396,801
45059920108,421,0,266,861
45059920201,564,0,441,1942
45059920202,593,0,623,1947
