CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
08041006502,34,20,502,1624
08041006600,43,65,7,1148
08041006701,123,122,75,863
08041006702,113,91,73,1113
08041006801,40,19,1,1211
08041006802,70,1,0,1306
08041006901,45,0,1,1678
08041006902,14,77,0,1290
08041007000,106,22,6,1414
08041007103,47,40,4,1463
08041007104,36,22,1,1291
08041007105,194,50,80,1938
08041007106,37,5,1,1675
08041007203,158,1,7,1296
08041007204,41,22,23,1745
08041007205,288,118,14,1044
08041007206,100,10,39,2337
08041007301,105,22,7,2043
08041007302,60,3,6,2058
08041007401,81,0,10,2306
08041007402,13,2,0,989
08041007501,94,0,30,870
08041007502,257,6,107,4525
08041007602,100,5,48,2545
08041007603,186,6,117,3746
08041007604,38,0,4,1510
08041007700,128,185,9,1288
08041007801,24,28,2,489
08041007802,62,29,0,547
08041007900,135,36,77,1005
08041008000,120,189,12,909
08043978100,357,6,1571,2420
08043978200,295,52,236,1719
08043978300,205,72,578,2425
08043978400,141,37,81,954
08043978500,123,113,527,2177
08043978600,214,88,26,1407
08043978800,130,31,78,1315
08043979001,483,2,783,2208
08043979002,286,0,811,827
08043979100,121,7,484,1909
08043979200,157,0,172,1004
08043979400,174,6,816,1095
08043980100,8,0,15,0
08043980200,16,0,37,0
08043980300,122,0,69,0
08045951600,273,100,184,932
08045951701,197,90,110,815
08045951702,215,133,21,598
08045951802,235,57,136,1657
08045951803,354,178,104,1602
08045951804,270,100,118,1596
08045951901,371,34,382,2454
08045951902,287,67,405,2417
08045952001,434,64,266,1420
08045952003,643,23,194,1138
08045952004,241,198,52,1624
08045952100,796,61,685,1929
08047013801,154,0,22,1284
08047013802,301,9,90,2115
08049000100,1111,271,406,1420
08049000203,147,255,92,854
08049000204,236,181,88,864
08049000205,625,76,285,2502
08049000206,348,54,397,2709
08049000207,830,78,487,2391
08051963601,111,53,162,1355
08051963602,227,54,310,1863
08051963701,193,116,285,1230
08051963702,259,68,53,508
08051963800,314,323,77,2867
08051963900,589,9,205,1546
08053973100,515,4,818,695
08055960600,542,14,188,1637
08055960901,1329,0,123,1208
08055960902,1206,20,121,1434
08057955600,1071,0,795,882
08059009806,62,5,4,1597
08059009807,58,17,0,537
08059009815,29,26,0,2006
08059009823,2,0,0,1723
08059009824,26,80,0,1749
08059009827,62,112,11,2205
08059009828,60,61,2,1844
08059009829,28,0,0,674
08059009830,18,56,0,407
08059009831,137,116,1,10
08059009832,33,17,0,893
08059009833,24,30,1,1332
08059009834,31,121,0,1026
08059009835,13,63,0,1338
