CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
09013850100,182,73,6,2222
09013850200,250,154,16,2588
09013860100,178,132,15,2363
09013881100,152,133,29,1412
09013881200,189,1,1,21
09013881300,278,119,183,728
09013881500,254,244,50,1300
09013890100,155,305,8,710
09013890202,253,158,16,1861
09013890203,75,1,6,469
09013890204,184,121,9,1107
09015800300,331,181,3,521
09015800400,105,218,12,927
09015800501,513,134,17,530
09015800502,157,92,29,1389
09015800600,316,235,0,97
09015800700,142,188,3,591
09015815000,85,56,24,823
09015820000,98,20,16,826
09015825000,148,28,45,598
09015830100,218,98,29,1580
09015900100,192,40,63,2021
09015900200,260,212,126,1510
09015901101,98,17,1,851
09015901102,317,120,11,2424
09015902200,144,20,33,607
09015902500,258,48,19,1579
09015903101,195,118,76,526
09015903102,238,150,101,571
09015903200,312,27,151,950
09015904101,299,153,40,1672
09015904102,132,49,47,1196
09015904400,342,220,29,1034
09015904500,216,409,11,1254
09015905101,171,134,87,1289
09015905102,177,46,56,1052
09015906100,189,85,30,2140
09015907100,276,188,68,1278
09015907200,174,308,58,1650
09015907300,302,222,38,1597
09015908100,294,68,56,1726
