CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
18089042803,88,24,4,2205
18089042804,82,5,5,1521
18089042901,255,26,53,2614
18089042903,59,0,12,1400
18089042904,167,23,18,2003
18089043001,193,14,2,1772
18089043003,292,15,46,922
18089043004,111,50,12,1207
18089043101,96,12,3,1166
18089043103,48,13,6,1387
18089043104,65,6,15,1940
18089043201,157,19,29,1567
18089043203,98,40,7,1543
18089043204,58,7,4,1812
18089043301,70,0,8,1746
18089043302,159,26,7,2494
18089043401,403,18,17,3698
18089043403,237,54,5,2615
18089043404,369,4,6,964
18089043405,295,6,11,3187
18091040100,144,3,41,621
18091040300,127,20,3,756
18091040400,82,47,11,1388
18091040500,77,52,21,1190
18091040600,128,46,44,1635
18091040700,24,3,5,646
18091040800,87,17,12,1220
18091040900,105,8,3,967
18091041100,120,74,0,1156
18091041200,28,0,5,926
18091041300,334,56,229,854
18091041400,527,92,220,806
18091041500,267,3,127,2883
18091041600,365,6,408,3492
18091041700,240,6,204,2301
18091041800,576,4,291,2918
18091041900,412,4,267,3316
18091042000,190,5,50,1280
18091042100,246,95,19,2392
18091042200,139,9,7,1354
18091042300,107,38,0,267
18091042401,75,41,5,1129
18091042402,178,68,25,1368
18091042500,192,2,103,2321
18091042601,307,35,476,2254
18091042602,56,0,43,96
18091042700,764,12,318,2676
18091042800,324,0,223,2011
18091042900,520,1,254,2814
18091043000,244,41,7,883
18093950400,570,0,26,2791
18093950500,671,8,22,3194
18093950601,403,1,7,1866
18093950602,385,15,27,2114
18093950701,537,5,10,2667
18093950702,472,0,17,1902
18093950800,249,66,49,1365
18093950900,245,41,4,1117
18093951000,317,25,10,1704
18093951100,127,36,13,1331
18093951201,590,2,23,2568
18093951202,280,0,67,1336
18093951300,268,22,32,1578
18095000300,146,53,5,921
18095000400,80,30,4,806
18095000500,446,33,60,1147
18095000800,121,83,2,585
18095000900,86,60,0,482
18095001000,297,65,34,1009
18095001100,133,115,2,603
18095001200,119,41,7,1294
18095001300,169,73,36,1550
18095001400,278,44,23,1751
18095001500,66,4,27,1490
18095001600,71,74,4,1199
18095001700,154,38,9,1495
18095001801,244,14,235,1152
18095001802,133,41,14,442
18095001901,124,64,43,1245
18095001902,70,21,8,917
18095002000,211,99,27,1709
18095010100,469,10,138,2172
18095010200,446,97,87,2265
18095010300,241,61,80,1461
18095010400,324,15,225,1830
18095010500,381,39,105,2175
18095010600,658,79,95,2311
18095010700,180,2,121,2030
18095010800,300,13,154,1978
18095010900,314,6,66,920
18095011000,160,0,64,1255
18095011100,332,18,122,2154
18095011200,221,16,227,3203
18095011300,263,23,34,1053
18095011400,279,1,213,2524
18095011501,221,28,129,2322
18095011502,272,17,83,1935
18095011600,8,0,28,27
18095011700,167,27,20,1154
18095011800,589,8,325,2309
18095011900,152,75,3,351
18095012000,185,82,5,961
18097310104,397,254,93,335
18097310105,273,51,34,1046
18097310106,118,160,3,252
18097310108,18,102,5,1216
18097310110,45,120,0,640
18097310111,90,18,100,746
18097310112,91,37,8,2411
18097310113,77,0,0,552
18097310201,243,68,9,1374
18097310203,112,225,4,974
18097310204,180,25,13,1561
18097310305,73,154,3,943
18097310306,217,169,1,1110
18097310308,85,0,24,1139
18097310309,21,137,24,394
18097310310,12,30,0,1398
18097310311,40,2,0,2037
18097310312,62,252,40,753
18097320105,33,155,6,710
18097320106,16,139,2,474
18097320107,66,1,1,688
18097320108,54,304,13,269
18097320109,31,64,8,760
18097320202,165,77,20,1471
18097320203,27,162,0,315
18097320205,94,111,3,121
18097320206,69,89,13,373
18097320301,76,220,4,873
18097320303,19,282,1,3
18097320305,44,14,0,1087
18097320306,80,42,96,923
18097320400,161,69,1,839
18097320500,48,85,0,1011
18097320600,96,8,3,1400
18097320700,135,45,11,760
18097320800,54,34,5,1335
18097320901,64,103,45,1695
18097320902,50,153,0,680
18097320903,57,84,0,805
18097321001,85,11,5,1227
18097321002,67,47,25,1580
18097321100,99,8,8,1544
18097321200,101,26,4,2442
18097321300,50,50,0,1122
18097321400,71,97,30,1886
18097321600,83,126,44,1006
18097321700,183,56,17,1825
18097321800,48,20,1,1736
18097321900,84,7,0,1620
18097322000,75,15,1,1476
18097322100,32,36,2,1041
18097322200,18,10,0,935
18097322300,36,11,0,1218
18097322400,90,13,1,1391
18097322500,199,30,13,590
18097322601,112,85,1,360
18097322602,68,40,0,353
18097322700,23,11,5,936
18097330103,152,286,2,866
18097330105,330,208,8,1008
18097330106,99,323,16,126
18097330107,39,4,0,2512
18097330108,36,55,0,1491
18097330109,88,108,0,1935
18097330203,36,47,3,1948
18097330204,207,2,5,2290
18097330206,13,0,1,1771
18097330208,27,48,0,1048
18097330210,12,52,1,1607
18097330211,64,84,369,1043
18097330212,184,1,11,1745
18097330213,33,0,1,1570
18097330401,42,84,0,1736
18097330500,57,257,10,2085
18097330600,110,104,17,1676
18097330701,255,16,42,533
18097330702,1481,3,191,71
18097330803,59,102,0,806
18097330804,12,117,0,417
18097330805,271,82,26,684
18097330806,43,44,10,1048
18097330900,67,101,0,1401
18097331000,28,15,0,1835
18097340101,278,47,2,1257
18097340102,94,151,1,287
18097340108,35,98,36,181
18097340111,111,43,16,870
18097340112,65,636,50,345
18097340113,265,6,651,843
18097340114,73,9,4,1841
18097340115,17,246,59,788
18097340201,51,18,0,1144
18097340202,72,161,1,857
18097340301,29,37,0,812
18097340302,8,108,0,1007
18097340400,80,17,1,1351
18097340500,112,176,0,658
18097340600,147,14,4,2292
18097340700,254,125,0,1453
18097340800,42,0,0,1127
18097340901,28,0,0,1590
18097340903,9,78,27,92
18097340904,60,130,16,1091
18097341000,137,9,0,1123
18097341100,53,6,3,1128
18097341200,85,11,4,1145
18097341600,213,17,3,785
