CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
12015030504,126,22,2,607
12015030505,122,200,184,1893
12015030506,135,89,50,1885
12015030507,16,4,2,1835
12017450103,90,8,348,1687
12017450104,100,13,312,1171
12017450105,90,1,524,816
12017450106,193,4,665,745
12017450201,32,2,0,1942
12017450202,76,5,1,2867
12017450305,331,65,367,982
12017450306,258,49,366,997
12017450307,110,6,23,2851
12017450308,94,4,1044,2478
12017450309,64,1,7,2496
12017450310,92,21,12,1542
12017450401,193,1,855,1301
12017450402,373,7,601,1516
12017450501,405,96,50,1076
12017450502,295,73,210,1202
12017450601,406,25,1200,1315
12017450602,544,40,471,1506
12017450703,61,6,8,2280
12017450704,132,0,287,1415
12017450705,131,7,613,2076
12017450706,231,48,249,769
12017450800,172,46,869,1411
12017450901,154,18,396,1290
12017450902,215,37,61,1174
12017451001,121,66,18,955
12017451002,91,3,311,1662
12017451101,58,7,68,1114
12017451103,37,0,5,1505
12017451104,298,12,355,1020
12017451200,346,5,672,1626
12017451300,119,1,841,1287
12017451400,319,64,798,1410
12017451501,216,1,1172,823
12017451502,210,59,2093,1476
12017451603,39,0,361,890
12017451604,568,8,27,1521
12017451605,86,1,1113,369
12017451606,67,54,17,2442
12017451701,254,20,424,1236
12017451702,676,6,623,590
12019030103,219,18,1395,1116
12019030104,198,0,1031,1026
12019030105,234,0,1116,564
12019030106,139,0,1465,883
12019030204,179,0,496,2689
12019030205,171,43,159,2672
12019030206,191,1,60,2031
12019030207,35,0,0,2108
12019030208,48,0,1,604
12019030209,62,17,19,1217
12019030210,198,0,131,1596
12019030303,218,24,7,584
12019030304,192,19,1,1251
12019030305,156,136,0,1177
12019030306,37,8,1,1030
12019030400,112,24,5,726
12019030500,242,20,12,835
12019030600,481,90,85,1080
12019030701,497,7,7,3237
12019030704,132,3,1,1954
12019030705,190,4,1,2350
12019030706,232,42,1,365
12019030707,220,0,87,1870
12019030708,82,0,0,1449
12019030801,333,0,1,1971
12019030802,254,23,141,2544
12019030903,330,43,334,1308
12019030904,195,85,130,2345
12019030905,176,4,60,2205
12019030906,220,64,56,1370
12019031101,66,0,221,1284
12019031104,231,14,225,1187
12019031105,118,0,822,491
12019031108,92,31,165,539
12019031109,151,0,822,683
12019031110,190,0,999,884
12019031201,168,62,608,941
12019031202,1830,10,149,2913
12019031203,124,4,31,2174
12019031301,625,11,287,655
12019031302,156,0,0,1448
12019031303,361,95,160,885
12019031400,495,66,64,1658
12019031500,878,0,817,1351
12019980000,646,0,88,220
12021000101,90,224,0,413
12021000102,120,120,2,669
12021000200,84,23,74,844
12021000301,121,198,5,1129
12021000302,37,45,0,756
12021000401,19,135,0,6
12021000402,8,190,2,7
12021000500,65,0,1,1436
12021000600,17,100,2,500
12021000700,120,30,2,109
12021010102,404,195,1,2364
12021010107,52,240,0,1093
12021010108,178,147,75,819
12021010109,63,236,1,817
12021010110,52,217,1,1854
12021010111,101,248,24,339
12021010112,15,56,4,344
12021010113,19,214,37,264
12021010114,40,73,3,907
12021010205,135,111,1,1099
12021010208,47,443,1,619
12021010209,56,126,3,473
12021010210,111,406,51,448
12021010211,11,152,0,179
12021010213,67,354,5,1117
12021010215,28,246,17,63
12021010216,530,100,4,679
12021010217,16,190,1,517
12021010300,120,257,3,1157
12021010401,181,203,8,1049
12021010408,41,0,1,1785
12021010411,66,212,1,1620
12021010416,83,328,0,2462
12021010419,31,201,3,658
12021010420,27,164,0,1107
12021010421,45,197,0,766
12021010422,24,75,1,400
12021010423,264,123,356,2957
12021010424,55,1,2,3240
12021010425,12,0,0,1264
12021010426,71,3,0,3191
12021010427,7,2,0,799
12021010428,374,11,126,3143
12021010429,29,251,0,316
12021010430,93,111,5,621
12021010431,12,104,0,954
12021010432,69,185,1,994
12021010433,44,119,0,807
12021010434,80,150,21,936
12021010435,57,100,4,1686
12021010436,65,215,0,1363
12021010437,43,157,4,637
12021010438,83,200,10,598
12021010508,228,277,222,682
12021010511,66,474,3,495
12021010512,29,76,0,437
12021010513,514,79,3,911
12021010514,128,203,26,614
12021010515,431,156,0,140
12021010516,9,157,533,399
12021010517,12,120,4,328
12021010518,144,751,9,796
12021010519,12,88,0,477
12021010520,63,175,0,53
12021010601,210,94,12,609
12021010602,132,213,0,884
12021010604,52,392,3,197
12021010605,41,405,5,517
12021010606,17,196,0,560
12021010701,116,437,413,567
12021010702,446,306,50,1111
12021010801,24,293,5,793
12021010804,38,145,3,1261
12021010805,119,116,126,717
12021010806,38,177,1,518
12021010807,76,354,5,1234
12021010808,295,305,284,1512
12021010902,97,45,2,2067
12021010904,98,112,0,942
12021010905,178,114,2,1287
12021010906,130,60,56,948
12021010907,121,64,18,1743
12021011003,36,262,4,382
12021011103,77,5,779,116
12021011107,305,68,309,532
12021011108,99,77,348,2376
12021011109,30,120,99,594
12021011110,50,41,514,111
12021011111,49,52,409,622
12021011112,23,196,0,235
12021011113,119,87,74,250
12021011114,112,151,106,777
12021011204,97,59,233,427
12021011205,160,16,49,644
12021011206,172,0,13,2689
12021011207,26,258,0,597
12021011208,689,13,115,1091
12021011209,181,123,1,2032
12021011210,65,308,1,1502
12021011211,186,2,277,2201
12021011212,93,0,0,2083
12021011213,125,530,2,1365
12021011214,50,0,1,2018
12021011303,166,8,217,253
12021011304,38,28,106,465
12021011305,25,29,150,321
12021011306,129,9,192,716
12021011400,245,50,106,902
12021990000,8,0,0,0
12023110201,263,105,479,1154
12023110202,436,21,870,1449
12023110300,706,9,742,1438
12023110400,230,35,82,827
12023110500,859,123,76,1773
12023110602,164,0,516,1618
12023110603,94,0,486,658
12023110604,270,4,809,2276
12023110700,304,78,118,1148
12023110800,220,40,824,1939
12023110901,349,0,1409,1572
12023110903,163,0,948,1151
12023110904,367,1,1639,2034
12027010101,1386,36,898,922
12027010102,488,15,289,909
12027010200,323,123,10,1386
12027010301,230,87,810,973
12027010302,263,35,42,596
12027010403,912,64,364,1551
12027010404,490,12,589,1046
12027010405,522,24,344,589
12027010406,469,7,531,1545
12029970101,505,17,381,909
12029970103,260,0,1241,1008
12029970104,77,1,997,463
12029970201,239,0,949,793
12029970202,417,2,705,1142
12029990000,9,0,0,0
12031000101,293,19,22,1187
12031000102,118,74,8,1276
12031000200,401,68,10,924
12031000300,329,43,10,827
12031000600,370,118,44,1555
12031000700,181,99,12,1765
12031000800,222,245,9,267
12031001000,156,50,20,130
12031001100,120,180,13,661
12031001200,194,194,11,692
12031001300,264,205,4,1133
12031001401,254,69,2,1376
12031001402,159,53,6,764
12031001500,208,221,5,1370
12031001600,170,88,1,224
12031002101,96,227,8,1226
12031002102,56,211,6,627
12031002200,90,184,20,2013
12031002300,127,53,1,866
12031002400,102,10,5,809
12031002501,90,147,8,1267
12031002502,145,41,5,1899
