CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
55073001202,460,16,19,2356
55073001203,84,2,8,1643
55073001204,438,10,32,1835
55073001300,275,20,12,2848
55073001401,275,26,1,1094
55073001402,729,23,17,1264
55073001500,922,3,19,2490
55073001600,1746,0,18,3600
55073001700,1172,0,24,2354
55073001800,1583,10,25,3163
55073001900,1599,1,20,2890
55073002000,866,1,33,2096
55073002101,892,0,18,2294
55073002102,493,11,19,1452
55073002200,1570,0,22,1563
55073002301,1120,0,11,1716
55073002302,1497,0,19,2252
55075960100,366,0,32,2585
55075960200,615,3,85,7350
55075960600,496,21,32,3306
55075960700,852,9,75,6894
55075960800,528,18,31,2445
55075960900,394,0,28,2602
55075961000,1258,4,41,3237
55075961100,1115,5,54,2495
55075961200,184,1,10,2049
55075961300,304,6,17,1582
55075961400,863,3,19,1788
55075961500,211,53,16,1932
55077960100,684,0,183,3200
55077960200,670,5,128,2469
55077960300,766,18,156,2861
55077960400,476,0,143,2080
55077960500,649,22,85,2485
55078940101,181,16,125,164
55078940103,240,95,48,241
55078940104,185,27,41,964
55079000101,74,262,18,247
55079000102,304,283,6,358
55079000201,214,253,6,186
55079000202,106,394,18,1440
55079000301,11,6,6,514
55079000302,33,186,5,347
55079000303,4,196,6,512
55079000304,26,20,19,1297
55079000400,107,90,3,316
55079000501,125,272,16,883
55079000502,82,348,50,561
55079000600,103,236,38,2127
55079000700,132,83,6,655
55079000800,99,306,24,1294
55079000900,171,171,9,758
55079001000,70,270,37,982
55079001100,124,178,21,541
55079001200,68,296,7,330
55079001300,56,358,51,1026
55079001400,54,128,11,453
55079001500,79,269,30,704
55079001600,21,196,9,491
55079001700,33,310,45,995
55079001800,31,66,37,752
55079001900,21,192,15,905
55079002000,46,171,39,702
55079002100,50,256,46,457
55079002200,20,129,16,640
55079002300,68,262,79,1199
55079002400,112,217,28,448
55079002500,38,171,41,501
55079002600,34,229,54,790
55079002700,5,133,20,597
55079002800,19,242,11,465
55079002900,36,116,11,696
55079003000,58,188,53,1402
55079003100,64,304,45,1159
55079003200,15,214,79,1012
55079003300,55,467,74,1308
55079003400,66,643,51,1297
55079003500,49,251,71,1261
55079003600,73,194,24,578
55079003700,4,222,111,750
55079003800,38,318,40,495
55079003900,30,411,40,580
55079004000,17,151,34,605
55079004100,86,221,42,715
55079004200,54,339,45,558
55079004300,104,609,57,1467
55079004400,179,354,9,317
55079004500,55,376,16,443
55079004600,67,437,22,516
55079004700,71,541,68,759
55079004800,90,511,95,692
55079004900,31,622,141,821
55079005000,42,768,130,952
55079005100,80,249,42,738
55079005200,18,52,20,792
55079005300,30,131,27,827
55079005400,44,241,58,1345
55079005500,31,120,23,1700
55079005600,13,98,50,975
55079005700,22,132,28,1080
55079005800,51,308,13,1108
55079005900,89,487,40,700
55079006000,23,479,69,172
55079006100,12,288,45,424
55079006200,27,368,65,307
55079006300,91,323,33,367
55079006400,32,313,40,335
55079006500,40,341,44,369
55079006600,62,430,32,400
55079006700,24,244,13,161
55079006800,36,365,23,399
55079006900,40,385,11,270
55079007000,55,429,20,265
55079007100,54,406,1,223
55079007200,48,546,2,418
55079007300,25,386,4,400
55079007400,36,142,2,367
55079007500,11,336,7,683
55079007600,15,181,4,228
55079007700,70,446,3,185
55079007800,37,490,1,294
55079007900,49,403,3,176
55079008000,54,379,3,231
55079008100,22,182,10,158
55079008400,21,172,27,195
55079008500,54,154,28,143
55079008600,21,183,28,209
55079008700,22,193,33,217
55079008800,59,272,43,217
55079008900,46,189,18,148
55079009000,36,341,39,203
55079009100,31,291,28,296
55079009200,37,226,29,207
55079009300,41,325,20,587
55079009400,27,475,12,488
55079009500,16,290,7,471
55079009600,56,299,18,188
55079009700,44,181,9,207
55079009800,36,142,9,162
55079009900,33,148,22,233
55079010600,24,162,11,213
55079010700,42,384,10,210
55079010800,39,203,8,113
55079011000,48,208,11,67
55079011100,29,138,10,40
55079011200,49,293,1,121
55079011300,55,85,0,25
55079011400,46,78,3,77
55079012200,39,330,18,222
55079012300,71,124,11,90
55079012400,84,395,13,408
55079012500,59,194,0,567
55079012600,64,304,14,707
55079012700,30,108,1,488
55079012800,161,162,13,743
55079012900,36,356,49,869
55079013000,21,145,31,541
55079013300,28,166,7,191
55079013400,28,259,18,192
55079013500,24,71,8,57
55079013600,32,151,15,119
55079013700,34,94,16,80
55079014100,121,6,3,2
55079014300,33,45,2,0
55079014400,61,20,3,1
55079014600,40,74,15,33
55079014700,31,65,14,48
55079014800,30,67,9,51
55079014900,52,105,10,53
55079015700,68,291,11,316
55079015800,46,293,33,232
55079015900,41,412,43,251
55079016000,52,364,29,359
55079016100,60,349,45,541
55079016200,45,324,46,386
55079016300,77,459,43,508
55079016400,58,428,10,485
55079016500,101,236,3,275
55079016600,73,166,10,207
55079016700,86,321,8,279
55079016800,94,356,13,289
55079016900,87,390,23,349
55079017000,55,690,60,569
55079017100,55,303,55,419
55079017200,39,275,42,482
55079017300,65,437,60,459
55079017400,69,352,14,206
55079017500,90,521,18,341
55079017600,49,456,3,209
55079017900,101,463,3,506
55079018000,202,424,7,574
55079018100,26,209,2,564
55079018200,30,240,1,516
55079018300,39,414,0,582
55079018400,26,213,1,422
55079018500,70,162,1,763
55079018600,46,351,17,339
55079018700,48,480,38,324
55079018800,38,280,30,175
55079018900,69,169,27,314
55079019000,63,314,76,1621
55079019100,62,297,35,765
55079019200,21,162,8,1317
55079019300,4,167,39,1240
55079019400,39,183,8,981
55079019500,12,331,5,1390
55079019600,22,314,12,1308
55079019700,24,446,6,1552
55079019800,67,287,10,1898
55079019900,48,254,26,1520
55079020000,48,238,38,686
55079020100,100,314,78,773
55079020200,53,199,34,1126
55079020300,69,498,26,1258
55079020400,71,436,30,503
55079020500,41,461,3,558
55079020600,56,371,0,1399
55079020700,56,430,3,1912
55079020800,34,473,1,1084
55079020900,38,187,4,1079
55079021000,25,125,1,1021
55079021100,21,101,0,721
