CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
01089002502,204,145,130,236
01089002600,188,93,2,1281
01089002701,134,75,0,922
01089002721,77,75,0,1547
01089002722,57,72,3,1014
01089002801,247,99,20,1141
01089002803,129,4,1,1955
01089002804,64,22,0,1275
01089002911,94,13,0,2066
01089002912,36,0,0,1131
01089002922,12,0,0,1857
01089002923,113,38,20,1360
01089002924,173,58,162,594
01089003000,638,77,23,1018
01089003100,535,47,4,750
01089010101,944,5,363,2843
01089010102,174,10,32,2272
01089010200,406,2,181,3021
01089010302,421,4,184,2337
01089010303,271,6,104,1751
01089010304,525,15,300,2538
01089010403,234,10,159,1461
01089010404,535,10,393,1661
01089010405,390,15,170,1930
01089010406,241,4,177,1471
01089010502,200,7,117,1448
01089010503,188,3,79,2598
01089010504,245,8,54,3156
01089010612,271,4,31,2223
01089010623,162,2,145,2984
01089010625,197,189,8,349
01089010626,348,56,57,899
01089010627,229,121,1,295
01089010628,32,0,15,1312
01089010629,102,11,40,2318
01089010630,38,2,16,1389
01089010631,47,2,0,1983
01089010703,262,8,61,1708
01089010704,251,8,185,2684
01089010705,195,21,79,1378
01089010706,308,6,301,2195
01089010801,361,3,72,2420
01089010802,367,20,110,2707
01089010902,436,25,181,1604
01089010903,143,3,19,2286
01089010904,131,1,15,1451
01089010905,251,18,23,2920
01089011012,150,0,104,2467
01089011013,113,88,0,1683
01089011021,496,30,16,738
01089011023,125,0,4,2133
01089011024,59,0,7,1597
01089011025,112,197,9,1849
01089011026,40,0,4,1177
01089011027,81,9,1,961
01089011028,325,110,7,434
01089011100,2401,0,0,0
01089011201,104,0,3,1792
01089011202,159,78,17,903
01089011203,448,12,116,1720
01089011301,333,8,135,1695
01089011302,436,1,162,1981
01089011400,637,9,368,2349
01091972901,308,54,91,601
01091972902,761,40,217,1072
01091973001,294,32,128,587
01091973002,895,9,356,1625
01091973100,568,0,261,1013
01091973200,578,0,404,1061
01091973300,552,0,277,1099
01091973400,820,29,190,1834
01093964001,568,0,487,1246
01093964002,226,0,212,697
01093964100,646,4,353,1314
01093964200,357,0,187,1017
01093964300,670,49,339,1866
01093964401,674,45,172,1423
01093964402,330,4,181,1174
01093964500,384,0,302,904
01093964600,576,19,138,1312
01093964701,388,11,100,1197
01093964702,341,21,115,1169
01095030101,200,0,247,779
01095030102,589,0,273,959
01095030203,409,6,454,2008
01095030204,452,16,154,1186
01095030205,208,0,125,756
01095030206,886,5,336,2213
01095030301,246,0,277,1261
01095030302,693,5,457,2664
01095030401,484,79,181,2105
01095030402,329,0,191,2035
01095030501,161,0,89,1526
01095030502,577,74,299,2419
01095030601,251,0,191,1423
01095030602,480,64,238,1809
01095030701,648,84,161,1526
01095030702,698,51,323,1869
01095030801,553,40,145,1932
01095030803,178,20,248,1186
01095030804,448,57,107,1562
01095030902,350,44,43,2082
01095030903,402,104,54,1854
01095030904,342,72,428,2468
01095031001,639,12,468,1954
01095031002,331,6,490,1196
01095031100,488,118,180,1799
01095031200,499,27,116,2610
01097000200,384,58,14,236
01097000401,215,42,13,487
01097000402,14,95,1,0
01097000500,157,38,10,798
01097000600,207,22,2,612
01097000701,46,11,3,802
01097000702,40,19,0,881
01097000801,91,30,2,977
01097000802,36,14,0,523
01097000901,154,44,7,531
01097000902,47,72,10,756
01097000903,32,45,9,616
01097001001,124,90,4,489
01097001002,104,51,20,854
01097001100,63,80,3,482
01097001200,1551,93,33,527
01097001302,198,38,5,1029
01097001400,200,42,8,799
01097001501,112,353,1,303
01097001502,258,0,4,163
01097001800,213,18,9,898
01097001901,116,1,12,1019
01097001902,136,28,4,1294
